,Region,Category,Level,Place,Player,Time,Run Date,ID,Date,Standard Time,Benchmark Time,3rd Time,4th Time,Base Score,Standard Score,Benchmark Score,Medal Score,Run Score,dTIME,dRUNSCORE
138,NTSC,3 Lap,Drake Lake,34,RSR,74.958,2019-11-07,yojlejjm,2022-01-01,72.999,71.999,71.369,71.419,0.92,0.0,0.0,0.0,0.92,0.0,0.030000000000000027
139,NTSC,3 Lap,Drake Lake,35,Speedruntrainer,75.517,2015-11-17,oy2e1xjy,2022-01-01,72.999,71.999,71.369,71.419,0.9,0.0,0.0,0.0,0.9,0.0,0.040000000000000036
140,NTSC,3 Lap,Drake Lake,36,nealclay,75.884,2015-01-02,6yjk2ogm,2022-01-01,72.999,71.999,71.369,71.419,0.88,0.0,0.0,0.0,0.88,0.0,0.040000000000000036
141,PAL,3 Lap,Drake Lake,37,AdomHaMez,75.904,2021-09-30,zgr8nkjm,2022-01-01,72.999,71.999,71.369,71.419,0.88,0.0,0.0,0.0,0.88,0.0,0.040000000000000036
142,PAL,3 Lap,Drake Lake,38,Mahrla,86.289,2011-05-26,z5ongqny,2022-01-01,72.999,71.999,71.369,71.419,0.45,0.0,0.0,0.0,0.45,0.0,0.18
143,PAL,3 Lap,Drake Lake,39,MMW,86.896,2021-02-16,me9ndl0z,2022-01-01,72.999,71.999,71.369,71.419,0.42,0.0,0.0,0.0,0.42,0.0,0.18999999999999997
144,PAL,3 Lap,Drake Lake,40,Ploflo82,87.011,2018-10-23,me833o3m,2022-01-01,72.999,71.999,71.369,71.419,0.42,0.0,0.0,0.0,0.42,0.0,0.18999999999999997
145,PAL,3 Lap,Drake Lake,41,JimB,87.287,2018-10-29,mr87584y,2022-01-01,72.999,71.999,71.369,71.419,0.41,0.0,0.0,0.0,0.41,0.0,0.19999999999999998
146,PAL,3 Lap,Drake Lake,42,DJ-Cat,88.58,2020-07-06,meo03lqz,2022-01-01,72.999,71.999,71.369,71.419,0.35,0.0,0.0,0.0,0.35,0.0,0.20999999999999996
147,PAL,3 Lap,Drake Lake,43,Recurv2,91.132,2021-02-02,y9nn31vz,2022-01-01,72.999,71.999,71.369,71.419,0.25,0.0,0.0,0.0,0.25,0.0,0.25
148,PAL,3 Lap,Drake Lake,44,PasiKienzi,97.137,2021-10-21,z1xv549m,2022-01-01,72.999,71.999,71.369,71.419,0.0,0.0,0.0,0.0,0.0,,
149,NTSC,3 Lap,Marine Fortress,1,Shibbypod,67.742,2019-06-11,y952o0kz,2022-01-01,68.999,67.999,67.99,68.504,1.0,2.0,3.0,4.0,10.0,0.0,0.0
150,NTSC,3 Lap,Marine Fortress,2,mo_moe,67.969,2019-06-29,y81185wz,2022-01-01,68.999,67.999,67.99,68.504,1.0,2.0,3.0,2.81,8.81,0.0,0.0
151,NTSC,3 Lap,Marine Fortress,3,doctorfeesh,67.99,2019-06-25,m3gwkkgz,2022-01-01,68.999,67.999,67.99,68.504,1.0,2.0,3.0,2.7,8.7,0.0,0.0
152,NTSC,3 Lap,Marine Fortress,4,Game,68.504,2019-02-04,zgkkg8ey,2022-01-01,68.999,67.999,67.99,68.504,1.0,0.99,0.0,0.0,1.99,0.0,0.0
153,NTSC,3 Lap,Marine Fortress,5,MyOhMyPancakes,68.73,2019-05-22,y95o612z,2022-01-01,68.999,67.999,67.99,68.504,1.0,0.54,0.0,0.0,1.54,0.0,0.0
154,NTSC,3 Lap,Marine Fortress,6,MetalHead,68.876,2018-10-28,y898wpxm,2022-01-01,68.999,67.999,67.99,68.504,1.0,0.25,0.0,0.0,1.25,0.0,0.0
155,NTSC,3 Lap,Marine Fortress,7,eToast,69.575,2020-07-23,z5jldpem,2022-01-01,68.999,67.999,67.99,68.504,0.97,0.0,0.0,0.0,0.97,0.0,0.0
156,NTSC,3 Lap,Marine Fortress,8,KoiIroHoshi,69.698,2017-07-04,zgnw670y,2022-01-01,68.999,67.999,67.99,68.504,0.97,0.0,0.0,0.0,0.97,0.0,0.0
157,NTSC,3 Lap,Marine Fortress,9,AS_Money,69.805,2019-05-27,y95owjnz,2022-01-01,68.999,67.999,67.99,68.504,0.96,0.0,0.0,0.0,0.96,0.0,0.0
158,NTSC,3 Lap,Marine Fortress,10,GhillieGuide,69.966,2017-06-19,z13jw49m,2022-01-01,68.999,67.999,67.99,68.504,0.95,0.0,0.0,0.0,0.95,0.0,0.0
159,NTSC,3 Lap,Marine Fortress,11,quickpersonsIND,69.996,2019-06-18,yoj2n80m,2022-01-01,68.999,67.999,67.99,68.504,0.95,0.0,0.0,0.0,0.95,0.0,0.0
160,NTSC,3 Lap,Marine Fortress,12,meauxdal,70.254,2018-03-14,zn855w8z,2022-01-01,68.999,67.999,67.99,68.504,0.94,0.0,0.0,0.0,0.94,0.0,0.0
161,NTSC,3 Lap,Marine Fortress,13,ZubyDoo77,70.382,2021-03-03,z06xrooz,2022-01-01,68.999,67.999,67.99,68.504,0.93,0.0,0.0,0.0,0.93,0.0,0.0
162,NTSC,3 Lap,Marine Fortress,14,andypanther,70.746,2021-07-21,mrn15wdy,2022-01-01,68.999,67.999,67.99,68.504,0.92,0.0,0.0,0.0,0.92,0.0,0.0
163,NTSC,3 Lap,Marine Fortress,15,Illudude,70.883,2010-09-02,pm3d53dz,2022-01-01,68.999,67.999,67.99,68.504,0.91,0.0,0.0,0.0,0.91,0.0,0.0
164,NTSC,3 Lap,Marine Fortress,16,MDK1,71.407,2020-03-31,zprnjj8m,2022-01-01,68.999,67.999,67.99,68.504,0.88,0.0,0.0,0.0,0.88,0.0,0.0
165,NTSC,3 Lap,Marine Fortress,17,gplehner,71.616,2020-07-30,y90evqky,2022-01-01,68.999,67.999,67.99,68.504,0.87,0.0,0.0,0.0,0.87,0.0,0.0
166,NTSC,3 Lap,Marine Fortress,18,analogism,71.634,2016-05-17,1zqe27rz,2022-01-01,68.999,67.999,67.99,68.504,0.87,0.0,0.0,0.0,0.87,0.0,0.0
167,NTSC,3 Lap,Marine Fortress,19,RSR,71.877,2019-11-09,yj38v1nz,2022-01-01,68.999,67.999,67.99,68.504,0.86,0.0,0.0,0.0,0.86,0.0,0.0
168,NTSC,3 Lap,Marine Fortress,20,Bace,72.674,2018-01-18,ydqnjjqm,2022-01-01,68.999,67.999,67.99,68.504,0.82,0.0,0.0,0.0,0.82,0.0,0.0
169,NTSC,3 Lap,Marine Fortress,21,RyanWarner,72.841,2020-07-19,ylkxxx2z,2022-01-01,68.999,67.999,67.99,68.504,0.81,0.0,0.0,0.0,0.81,0.0,0.0
170,NTSC,3 Lap,Marine Fortress,22,Trippyc,75.554,2017-09-18,z13x6rgm,2022-01-01,68.999,67.999,67.99,68.504,0.68,0.0,0.0,0.0,0.68,0.0,0.0
171,NTSC,3 Lap,Marine Fortress,23,th3ch0s3n0n3,77.054,2021-01-12,y8v3d3xz,2022-01-01,68.999,67.999,67.99,68.504,0.61,0.0,0.0,0.0,0.61,0.0,0.0
172,NTSC,3 Lap,Marine Fortress,24,nealclay,80.599,2015-01-02,7yl96dry,2022-01-01,68.999,67.999,67.99,68.504,0.44,0.0,0.0,0.0,0.44,0.0,0.0
173,PAL,3 Lap,Marine Fortress,25,AdomHaMez,84.465,2021-09-25,z5dp5wgm,2022-01-01,68.999,67.999,67.99,68.504,0.25,0.0,0.0,0.0,0.25,0.0,0.0
174,PAL,3 Lap,Marine Fortress,26,Mahrla,84.999,2011-05-27,y236wl9m,2022-01-01,68.999,67.999,67.99,68.504,0.22,0.0,0.0,0.0,0.22,0.0,0.0
175,PAL,3 Lap,Marine Fortress,27,DJ-Cat,87.082,2020-07-23,z0583dem,2022-01-01,68.999,67.999,67.99,68.504,0.12,0.0,0.0,0.0,0.12,0.0,0.0
176,PAL,3 Lap,Marine Fortress,28,Recurv2,89.614,2021-02-02,y2v78l5z,2022-01-01,68.999,67.999,67.99,68.504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,NTSC,3 Lap,Port Blue,1,doctorfeesh,77.821,2021-09-07,ydewvgwm,2022-01-01,79.999,78.999,78.307,78.392,1.0,2.0,3.0,4.0,10.0,0.0,0.0
178,NTSC,3 Lap,Port Blue,2,Shibbypod,77.824,2017-10-17,z0ep56om,2022-01-01,79.999,78.999,78.307,78.392,1.0,2.0,3.0,3.98,9.98,0.0,0.0
179,NTSC,3 Lap,Port Blue,3,Game,78.307,2020-07-15,ylkx46kz,2022-01-01,79.999,78.999,78.307,78.392,1.0,2.0,3.0,0.6,6.6,0.0,0.0
180,NTSC,3 Lap,Port Blue,4,MetalHead,78.392,2018-11-19,z51xqpnm,2022-01-01,79.999,78.999,78.307,78.392,1.0,2.0,2.63,0.0,5.63,0.0,0.0
181,NTSC,3 Lap,Port Blue,5,mo_moe,78.42,2018-04-20,mrqgej7y,2022-01-01,79.999,78.999,78.307,78.392,1.0,2.0,2.51,0.0,5.51,0.0,0.0
182,NTSC,3 Lap,Port Blue,6,analogism,78.651,2017-11-20,y45g7jkm,2022-01-01,79.999,78.999,78.307,78.392,1.0,2.0,1.51,0.0,4.51,0.0,0.0
183,NTSC,3 Lap,Port Blue,7,quickpersonsIND,78.652,2018-12-06,z03jwqez,2022-01-01,79.999,78.999,78.307,78.392,1.0,2.0,1.5,0.0,4.5,0.0,0.0
184,NTSC,3 Lap,Port Blue,8,MDK1,78.716,2020-06-16,zgwqlpdy,2022-01-01,79.999,78.999,78.307,78.392,1.0,2.0,1.23,0.0,4.23,0.0,0.0
185,NTSC,3 Lap,Port Blue,9,Illudude,78.722,2015-10-05,y8qj6lwy,2022-01-01,79.999,78.999,78.307,78.392,1.0,2.0,1.2,0.0,4.2,0.0,0.0
186,NTSC,3 Lap,Port Blue,10,MyOhMyPancakes,78.785,2020-08-21,yokg5gjz,2022-01-01,79.999,78.999,78.307,78.392,1.0,2.0,0.93,0.0,3.93,0.0,0.0
187,NTSC,3 Lap,Port Blue,11,AS_Money,78.857,2021-01-04,z53qo85y,2022-01-01,79.999,78.999,78.307,78.392,1.0,2.0,0.62,0.0,3.62,0.0,0.0
188,NTSC,3 Lap,Port Blue,12,KoiIroHoshi,78.937,2017-06-30,z5ojpqjy,2022-01-01,79.999,78.999,78.307,78.392,1.0,2.0,0.27,0.0,3.27,0.0,0.0
189,NTSC,3 Lap,Port Blue,13,eToast,78.994,2020-07-19,zgwoe2jy,2022-01-01,79.999,78.999,78.307,78.392,1.0,2.0,0.02,0.0,3.02,0.0,0.0
190,NTSC,3 Lap,Port Blue,14,meauxdal,79.139,2017-12-19,yjk22gdm,2022-01-01,79.999,78.999,78.307,78.392,1.0,1.72,0.0,0.0,2.72,0.0,0.0
191,NTSC,3 Lap,Port Blue,15,andypanther,79.18,2020-08-12,mrkwd04y,2022-01-01,79.999,78.999,78.307,78.392,1.0,1.64,0.0,0.0,2.64,0.0,0.0
192,NTSC,3 Lap,Port Blue,16,bobakanoosh55555,79.711,2018-07-20,z0314d4z,2022-01-01,79.999,78.999,78.307,78.392,1.0,0.58,0.0,0.0,1.58,0.0,0.0
193,NTSC,3 Lap,Port Blue,17,Bert86,79.837,2019-07-30,yv39en4z,2022-01-01,79.999,78.999,78.307,78.392,1.0,0.32,0.0,0.0,1.32,0.0,0.0
194,NTSC,3 Lap,Port Blue,18,GhillieGuide,79.847,2017-06-19,z0e53wem,2022-01-01,79.999,78.999,78.307,78.392,1.0,0.3,0.0,0.0,1.3,0.0,0.0
195,NTSC,3 Lap,Port Blue,19,kazey77,80.473,2016-08-09,1zq8369z,2022-01-01,79.999,78.999,78.307,78.392,0.98,0.0,0.0,0.0,0.98,0.0,0.0
196,NTSC,3 Lap,Port Blue,20,Bunta,81.431,2018-02-19,mrqd274y,2022-01-01,79.999,78.999,78.307,78.392,0.93,0.0,0.0,0.0,0.93,0.0,0.0
197,NTSC,3 Lap,Port Blue,21,RSR,82.427,2019-11-10,yd6g7vvz,2022-01-01,79.999,78.999,78.307,78.392,0.88,0.0,0.0,0.0,0.88,0.0,0.0
198,NTSC,3 Lap,Port Blue,22,Maple_Hood,82.941,2014-02-24,wzpqr9xy,2022-01-01,79.999,78.999,78.307,78.392,0.85,0.0,0.0,0.0,0.85,0.0,0.0
199,NTSC,3 Lap,Port Blue,23,Bace,83.886,2018-03-18,m79vkrwy,2022-01-01,79.999,78.999,78.307,78.392,0.81,0.0,0.0,0.0,0.81,0.0,0.0
200,NTSC,3 Lap,Port Blue,24,th3ch0s3n0n3,84.518,2021-01-12,y663d3qy,2022-01-01,79.999,78.999,78.307,78.392,0.78,0.0,0.0,0.0,0.78,0.0,0.0
201,NTSC,3 Lap,Port Blue,25,RyanWarner,86.715,2020-07-14,meowr52z,2022-01-01,79.999,78.999,78.307,78.392,0.67,0.0,0.0,0.0,0.67,0.0,0.0
202,NTSC,3 Lap,Port Blue,26,nealclay,88.156,2015-01-02,pzgneldy,2022-01-01,79.999,78.999,78.307,78.392,0.6,0.0,0.0,0.0,0.6,0.0,0.0
203,PAL,3 Lap,Port Blue,27,AdomHaMez,88.944,2021-09-30,me40kx2y,2022-01-01,79.999,78.999,78.307,78.392,0.56,0.0,0.0,0.0,0.56,0.0,0.0
204,PAL,3 Lap,Port Blue,28,Mahrla,95.367,2011-05-27,yl92xgry,2022-01-01,79.999,78.999,78.307,78.392,0.24,0.0,0.0,0.0,0.24,0.0,0.0
205,PAL,3 Lap,Port Blue,29,JimB,96.844,2018-07-22,z5179wgm,2022-01-01,79.999,78.999,78.307,78.392,0.17,0.0,0.0,0.0,0.17,0.0,0.0
206,PAL,3 Lap,Port Blue,30,DJ-Cat,97.898,2020-07-17,zprxrnvm,2022-01-01,79.999,78.999,78.307,78.392,0.11,0.0,0.0,0.0,0.11,0.0,0.0
207,PAL,3 Lap,Port Blue,31,Recurv2,100.18,2021-02-03,m788355z,2022-01-01,79.999,78.999,78.307,78.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,NTSC,3 Lap,Twilight City,1,Shibbypod,83.795,2018-04-12,yvgkxoxy,2022-01-01,85.999,84.999,84.297,84.498,1.0,2.0,3.0,4.0,10.0,0.0,0.0
209,NTSC,3 Lap,Twilight City,2,doctorfeesh,84.229,2020-12-30,ylv2p0rm,2022-01-01,85.999,84.999,84.297,84.498,1.0,2.0,3.0,1.53,7.53,0.0,0.0
210,NTSC,3 Lap,Twilight City,3,Illudude,84.297,2020-07-24,y82od8wy,2022-01-01,85.999,84.999,84.297,84.498,1.0,2.0,3.0,1.14,7.14,0.0,0.0
211,NTSC,3 Lap,Twilight City,4,MetalHead,84.498,2019-01-30,zx4xjvqy,2022-01-01,85.999,84.999,84.297,84.498,1.0,2.0,2.14,0.0,5.14,0.0,0.0
212,NTSC,3 Lap,Twilight City,5,Game,84.531,2018-04-15,yj44k1dy,2022-01-01,85.999,84.999,84.297,84.498,1.0,2.0,2.0,0.0,5.0,0.0,0.0
213,NTSC,3 Lap,Twilight City,6,mo_moe,84.696,2017-04-01,yw1ep80z,2022-01-01,85.999,84.999,84.297,84.498,1.0,2.0,1.29,0.0,4.29,0.0,0.0
214,NTSC,3 Lap,Twilight City,7,MDK1,84.818,2020-06-23,yoklo51z,2022-01-01,85.999,84.999,84.297,84.498,1.0,2.0,0.77,0.0,3.77,0.0,0.0
215,NTSC,3 Lap,Twilight City,8,meauxdal,84.855,2017-12-30,zq6dwg9y,2022-01-01,85.999,84.999,84.297,84.498,1.0,2.0,0.62,0.0,3.62,0.0,0.0
216,NTSC,3 Lap,Twilight City,9,eToast,84.92,2020-07-21,zx2j9w5m,2022-01-01,85.999,84.999,84.297,84.498,1.0,2.0,0.34,0.0,3.34,0.0,0.0
217,NTSC,3 Lap,Twilight City,10,AS_Money,85.198,2020-03-30,y6531ppz,2022-01-01,85.999,84.999,84.297,84.498,1.0,1.6,0.0,0.0,2.6,0.0,0.0
218,NTSC,3 Lap,Twilight City,11,MyOhMyPancakes,85.505,2018-11-24,zx4nge5y,2022-01-01,85.999,84.999,84.297,84.498,1.0,0.99,0.0,0.0,1.99,0.0,0.0
219,NTSC,3 Lap,Twilight City,12,quickpersonsIND,85.607,2019-10-21,z01lxg8y,2022-01-01,85.999,84.999,84.297,84.498,1.0,0.78,0.0,0.0,1.78,0.0,0.0
220,NTSC,3 Lap,Twilight City,13,andypanther,85.73,2018-07-31,yj4le5ny,2022-01-01,85.999,84.999,84.297,84.498,1.0,0.54,0.0,0.0,1.54,0.0,0.0
221,NTSC,3 Lap,Twilight City,14,KoiIroHoshi,85.871,2017-12-25,z5opqg5y,2022-01-01,85.999,84.999,84.297,84.498,1.0,0.26,0.0,0.0,1.26,0.0,0.0
222,NTSC,3 Lap,Twilight City,15,GhillieGuide,85.896,2017-02-03,wzpe328y,2022-01-01,85.999,84.999,84.297,84.498,1.0,0.21,0.0,0.0,1.21,0.0,0.0
223,NTSC,3 Lap,Twilight City,16,analogism,86.052,2016-05-14,2ywvvp0z,2022-01-01,85.999,84.999,84.297,84.498,1.0,0.0,0.0,0.0,1.0,0.0,0.0
224,NTSC,3 Lap,Twilight City,17,bobakanoosh55555,86.317,2021-07-08,y4r4gjkz,2022-01-01,85.999,84.999,84.297,84.498,0.99,0.0,0.0,0.0,0.99,0.0,0.0
225,NTSC,3 Lap,Twilight City,18,the_androgyne,87.021,2017-12-28,y8q6585y,2022-01-01,85.999,84.999,84.297,84.498,0.97,0.0,0.0,0.0,0.97,0.0,0.010000000000000009
226,NTSC,3 Lap,Twilight City,19,Trippyc,87.244,2017-09-19,z0e7kp4m,2022-01-01,85.999,84.999,84.297,84.498,0.97,0.0,0.0,0.0,0.97,0.0,0.020000000000000018
227,NTSC,3 Lap,Twilight City,20,RSR,87.45,2020-05-30,m7gw8pem,2022-01-01,85.999,84.999,84.297,84.498,0.96,0.0,0.0,0.0,0.96,0.0,0.020000000000000018
228,NTSC,3 Lap,Twilight City,21,th3ch0s3n0n3,87.484,2021-04-12,y8d3n21z,2022-01-01,85.999,84.999,84.297,84.498,0.96,0.0,0.0,0.0,0.96,0.0,0.020000000000000018
229,NTSC,3 Lap,Twilight City,22,grimya,88.244,2017-01-04,wzp5e2xy,2022-01-01,85.999,84.999,84.297,84.498,0.94,0.0,0.0,0.0,0.94,0.0,0.029999999999999916
230,NTSC,3 Lap,Twilight City,23,RyanWarner,88.839,2021-07-11,zgg02q0z,2022-01-01,85.999,84.999,84.297,84.498,0.93,0.0,0.0,0.0,0.93,0.0,0.050000000000000044
231,NTSC,3 Lap,Twilight City,24,Bace,88.881,2018-01-16,zxvqo88y,2022-01-01,85.999,84.999,84.297,84.498,0.92,0.0,0.0,0.0,0.92,0.0,0.040000000000000036
232,NTSC,3 Lap,Twilight City,25,Maple_Hood,89.75,2014-04-09,pzgnwqjy,2022-01-01,85.999,84.999,84.297,84.498,0.9,0.0,0.0,0.0,0.9,0.0,0.06000000000000005
233,PAL,3 Lap,Twilight City,26,AdomHaMez,92.608,2021-09-24,y27jrpwz,2022-01-01,85.999,84.999,84.297,84.498,0.83,0.0,0.0,0.0,0.83,0.0,0.10999999999999999
234,PAL,3 Lap,Twilight City,27,Mahrla,102.396,2006-06-07,zpqvxe8y,2022-01-01,85.999,84.999,84.297,84.498,0.57,0.0,0.0,0.0,0.57,0.0,0.24999999999999994
235,PAL,3 Lap,Twilight City,28,JimB,105.299,2018-11-12,z11gl0jz,2022-01-01,85.999,84.999,84.297,84.498,0.49,0.0,0.0,0.0,0.49,0.0,0.29
236,PAL,3 Lap,Twilight City,29,DJ-Cat,110.002,2020-07-23,mrk08o2y,2022-01-01,85.999,84.999,84.297,84.498,0.37,0.0,0.0,0.0,0.37,0.0,0.37
237,PAL,3 Lap,Twilight City,30,PasiKienzi,124.03,2021-10-20,zqv26g9m,2022-01-01,85.999,84.999,84.297,84.498,0.0,0.0,0.0,0.0,0.0,,
238,NTSC,3 Lap,Glacier Coast,1,Shibbypod,74.984,2020-07-31,zpro6erm,2022-01-01,76.999,75.999,75.745,75.854,1.0,2.0,3.0,4.0,10.0,0.0,0.0
239,NTSC,3 Lap,Glacier Coast,2,doctorfeesh,75.183,2021-11-13,y93qn8ny,2022-01-01,76.999,75.999,75.745,75.854,1.0,2.0,3.0,3.09,9.09,-0.11499999999999488,0.5299999999999994
240,NTSC,3 Lap,Glacier Coast,3,analogism,75.745,2016-04-11,8m7xv7ey,2022-01-01,76.999,75.999,75.745,75.854,1.0,2.0,3.0,0.5,6.5,0.0,0.0
241,NTSC,3 Lap,Glacier Coast,4,mo_moe,75.854,2017-07-14,ydq0e5jm,2022-01-01,76.999,75.999,75.745,75.854,1.0,2.0,1.71,0.0,4.71,0.0,0.0
242,NTSC,3 Lap,Glacier Coast,5,MDK1,75.874,2021-12-13,z0o37woz,2022-01-01,76.999,75.999,75.745,75.854,1.0,2.0,1.48,0.0,4.48,-0.6099999999999994,2.4500000000000006
243,NTSC,3 Lap,Glacier Coast,6,Game,75.915,2018-10-19,ywp345pz,2022-01-01,76.999,75.999,75.745,75.854,1.0,2.0,0.99,0.0,3.99,0.0,0.0
244,NTSC,3 Lap,Glacier Coast,7,Illudude,76.193,2014-11-18,emk43vly,2022-01-01,76.999,75.999,75.745,75.854,1.0,1.61,0.0,0.0,2.61,0.0,0.0
245,NTSC,3 Lap,Glacier Coast,8,quickpersonsIND,76.539,2018-10-17,yvjroj6y,2022-01-01,76.999,75.999,75.745,75.854,1.0,0.92,0.0,0.0,1.92,0.0,0.0
246,NTSC,3 Lap,Glacier Coast,9,MyOhMyPancakes,76.687,2020-12-02,m3gkjnwz,2022-01-01,76.999,75.999,75.745,75.854,1.0,0.62,0.0,0.0,1.62,0.0,0.0
247,NTSC,3 Lap,Glacier Coast,10,meauxdal,76.727,2018-10-13,zn47g27m,2022-01-01,76.999,75.999,75.745,75.854,1.0,0.54,0.0,0.0,1.54,0.0,0.0
248,NTSC,3 Lap,Glacier Coast,11,MetalHead,76.733,2021-04-12,y4r90x2z,2022-01-01,76.999,75.999,75.745,75.854,1.0,0.53,0.0,0.0,1.53,0.0,0.0
249,NTSC,3 Lap,Glacier Coast,12,AS_Money,76.971,2019-01-02,yvjvno6y,2022-01-01,76.999,75.999,75.745,75.854,1.0,0.06,0.0,0.0,1.06,0.0,0.0
250,NTSC,3 Lap,Glacier Coast,13,andypanther,77.133,2020-03-31,yd5q8oqm,2022-01-01,76.999,75.999,75.745,75.854,0.99,0.0,0.0,0.0,0.99,0.0,0.0
251,NTSC,3 Lap,Glacier Coast,14,ZubyDoo77,77.176,2020-07-29,m35vn24y,2022-01-01,76.999,75.999,75.745,75.854,0.99,0.0,0.0,0.0,0.99,0.0,0.0
252,NTSC,3 Lap,Glacier Coast,15,GhillieGuide,77.457,2017-07-08,z0e5ggem,2022-01-01,76.999,75.999,75.745,75.854,0.98,0.0,0.0,0.0,0.98,0.0,0.0
253,NTSC,3 Lap,Glacier Coast,16,the_androgyne,78.018,2018-07-23,y2q5q59y,2022-01-01,76.999,75.999,75.745,75.854,0.96,0.0,0.0,0.0,0.96,0.0,0.0
254,NTSC,3 Lap,Glacier Coast,17,admiralsmit,78.246,2017-12-19,yvgp8k4y,2022-01-01,76.999,75.999,75.745,75.854,0.95,0.0,0.0,0.0,0.95,0.0,0.0
255,NTSC,3 Lap,Glacier Coast,18,KoiIroHoshi,78.712,2017-06-04,zq6rw91y,2022-01-01,76.999,75.999,75.745,75.854,0.93,0.0,0.0,0.0,0.93,0.0,0.0
256,NTSC,3 Lap,Glacier Coast,19,Bace,83.119,2018-01-31,yvgx8d6y,2022-01-01,76.999,75.999,75.745,75.854,0.74,0.0,0.0,0.0,0.74,0.0,0.0
257,NTSC,3 Lap,Glacier Coast,20,RyanWarner,83.578,2021-07-11,z5r4egey,2022-01-01,76.999,75.999,75.745,75.854,0.72,0.0,0.0,0.0,0.72,0.0,0.0
258,NTSC,3 Lap,Glacier Coast,21,th3ch0s3n0n3,85.011,2021-01-12,zx69gvgz,2022-01-01,76.999,75.999,75.745,75.854,0.66,0.0,0.0,0.0,0.66,0.0,0.0
259,PAL,3 Lap,Glacier Coast,22,AdomHaMez,91.527,2021-09-24,zxon58qz,2022-01-01,76.999,75.999,75.745,75.854,0.38,0.0,0.0,0.0,0.38,0.0,0.0
260,PAL,3 Lap,Glacier Coast,23,Mahrla,94.424,2011-05-28,y8qlo31y,2022-01-01,76.999,75.999,75.745,75.854,0.26,0.0,0.0,0.0,0.26,0.0,0.0
261,PAL,3 Lap,Glacier Coast,24,DJ-Cat,100.588,2020-05-23,y65dk81z,2022-01-01,76.999,75.999,75.745,75.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,NTSC,3 Lap,Southern Island,1,Shibbypod,73.306,2020-12-16,z53lkjny,2022-01-01,74.999,73.999,73.983,74.298,1.0,2.0,3.0,4.0,10.0,0.0,0.0
263,NTSC,3 Lap,Southern Island,2,MDK1,73.965,2021-12-09,yle9pvnz,2022-01-01,74.999,73.999,73.983,74.298,1.0,2.0,3.0,1.34,7.34,-0.8049999999999926,3.36
264,NTSC,3 Lap,Southern Island,3,doctorfeesh,73.983,2020-04-17,m7gqgn9m,2022-01-01,74.999,73.999,73.983,74.298,1.0,2.0,3.0,1.27,7.27,0.0,-0.03000000000000025
265,NTSC,3 Lap,Southern Island,4,Game,74.298,2018-12-08,mr821o7y,2022-01-01,74.999,73.999,73.983,74.298,1.0,1.4,0.0,0.0,2.4,0.0,-3.64
266,NTSC,3 Lap,Southern Island,5,mo_moe,74.309,2017-09-11,y8qe8xxy,2022-01-01,74.999,73.999,73.983,74.298,1.0,1.38,0.0,0.0,2.38,0.0,-3.5700000000000003
267,NTSC,3 Lap,Southern Island,6,RyanLockwood,74.358,2015-07-30,1zxd5q5y,2022-01-01,74.999,73.999,73.983,74.298,1.0,1.28,0.0,0.0,2.28,0.0,-3.4600000000000004
268,NTSC,3 Lap,Southern Island,7,AS_Money,74.613,2019-09-15,yv3qqg4z,2022-01-01,74.999,73.999,73.983,74.298,1.0,0.77,0.0,0.0,1.77,0.0,-2.8800000000000003
269,NTSC,3 Lap,Southern Island,8,the_androgyne,74.675,2018-07-11,zq3rwx8y,2022-01-01,74.999,73.999,73.983,74.298,1.0,0.65,0.0,0.0,1.65,0.0,-2.7399999999999998
270,NTSC,3 Lap,Southern Island,9,meauxdal,74.842,2017-12-03,mrqovl8y,2022-01-01,74.999,73.999,73.983,74.298,1.0,0.31,0.0,0.0,1.31,0.0,-2.36
271,NTSC,3 Lap,Southern Island,10,MyOhMyPancakes,74.909,2019-09-14,y418edny,2022-01-01,74.999,73.999,73.983,74.298,1.0,0.18,0.0,0.0,1.18,0.0,-2.21
272,NTSC,3 Lap,Southern Island,11,Illudude,74.913,2011-08-18,2yw18vnz,2022-01-01,74.999,73.999,73.983,74.298,1.0,0.17,0.0,0.0,1.17,0.0,-2.2
273,NTSC,3 Lap,Southern Island,12,MetalHead,74.918,2019-01-20,yo20w37z,2022-01-01,74.999,73.999,73.983,74.298,1.0,0.16,0.0,0.0,1.16,0.0,-2.1900000000000004
274,NTSC,3 Lap,Southern Island,13,quickpersonsIND,74.923,2018-01-06,zn8e2x9z,2022-01-01,74.999,73.999,73.983,74.298,1.0,0.15,0.0,0.0,1.15,0.0,-2.18
275,NTSC,3 Lap,Southern Island,14,eToast,74.957,2020-07-27,m35wee6y,2022-01-01,74.999,73.999,73.983,74.298,1.0,0.08,0.0,0.0,1.08,0.0,-2.1
276,NTSC,3 Lap,Southern Island,15,ZubyDoo77,75.158,2020-07-29,zqwpwqxz,2022-01-01,74.999,73.999,73.983,74.298,0.99,0.0,0.0,0.0,0.99,0.0,-1.6900000000000002
277,NTSC,3 Lap,Southern Island,16,Bert86,75.272,2019-05-01,y6pk5w0m,2022-01-01,74.999,73.999,73.983,74.298,0.99,0.0,0.0,0.0,0.99,0.0,-1.4600000000000002
